Gender,Scholarship holder,Debtor,Tuition fees up to date,Displaced,Educational special needs,International,Application mode,Course,Previous qualification,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Nacionality,Age at enrollment,Previous qualification (grade),Admission grade,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Approval_Rate_Sem1,Approval_Rate_Sem2,Grade_Drop,Total_Units_Failed,Total_Units_Approved,Avg_Grade,Approval_Rate_Trend,Financial_Risk_Score,Scholarship_Debtor,Total_Evaluations,Enrollment_Drop,Mature_Student
0,0,0,0,1,0,0,9,6,2,8,16,24,39,0,25,150.0,150.0,0,5,10,1,13.657803764713655,0,0,5,1,0,0.0,0,10.59387136890208,1.759306047948926,1.5671808693047344,0.2769941531319128,0.0,13.657803764713655,9,1,6.828901882356828,-0.2769941531319128,0,0,11,0,0
0,0,0,1,0,0,0,9,10,0,17,22,29,43,0,36,133.1,110.64986409482894,0,6,12,3,11.40252038577566,0,0,6,13,2,12.506630422171005,0,16.2,0.3,-0.92,0.5559556167897871,0.4115511784687658,-1.1041100363953467,7,6,11.954575403973333,-0.1444044383210213,0,0,25,0,1
1,0,0,0,0,0,0,9,7,1,4,22,29,43,0,28,133.1,123.292957938689,0,5,8,0,0.0,1,0,5,5,0,0.0,2,9.4,-0.8,-3.12,0.0,0.0,0.0,10,0,0.0,0.0,1,0,13,0,1
0,0,0,1,0,0,0,0,10,0,5,0,29,42,0,18,141.3243485294335,128.0,0,7,8,0,0.0,2,0,7,6,0,0.0,2,10.572956029396543,1.04321661762314,0.951833073476573,0.0,0.0,0.0,15,0,0.0,0.0,0,0,15,0,0
0,0,0,1,0,0,0,7,15,0,7,22,29,42,0,22,150.69170758741507,139.10156027272086,0,5,7,3,11.012520463707528,0,0,5,7,3,10.938081472029536,0,10.477203125872974,0.892747769228958,0.6194337083876076,0.6922276783220076,0.6537994790211711,0.074438991677992,3,7,10.975300967868531,-0.03842819930083649,0,0,14,0,0
0,0,0,0,0,0,0,12,8,7,12,0,23,1,0,21,130.52500819497305,127.66286674495862,0,6,11,5,13.213132511651185,0,0,6,10,4,12.28226247098015,0,15.336276840528186,0.3508072446748126,-0.4220890021868362,0.8333333333333334,0.6948929137082291,0.9308700406710346,2,9,12.74769749131567,-0.13844041962510417,0,0,22,0,0
0,0,0,1,0,0,0,0,13,0,14,23,0,37,0,20,109.80508143052494,107.62084429710045,0,6,10,4,10.876355700136745,0,0,6,12,2,10.180508143052494,0,7.6,2.6,0.32,0.6867231270058326,0.3734462540116653,0.6958475570842519,5,6,10.52843192159462,-0.31327687299416734,0,0,23,0,0
0,0,0,1,1,0,0,4,12,0,0,0,25,38,0,19,112.90610928570437,106.9018650357356,0,5,10,2,11.663536979366993,0,0,5,9,3,10.673697821446908,0,15.35446939284178,2.69202567856003,-3.7853696606852933,0.35524116666897937,0.6635369761901457,0.9898391579200863,5,6,11.16861740040695,0.30829580952116636,0,0,19,0,0
0,0,0,1,1,0,0,7,12,3,1,1,24,38,0,25,132.6775003273596,124.96295534897362,1,6,11,4,11.7463637554035,0,0,7,10,4,11.0,0,12.709319104377126,0.3529540395351242,1.154886080916687,0.6959956851670833,0.5769886735635938,0.7463637554035004,5,8,11.37318187770175,-0.11900701160348955,0,0,21,0,0
0,0,0,0,0,0,0,10,13,0,0,23,24,38,0,18,134.0,120.75142471239727,0,6,12,3,10.703398607426614,0,0,6,6,4,12.240817015643346,0,15.327359894094917,2.748575287602741,-3.8469547629256406,0.5183659687133069,0.6666666666666666,-1.5374184082167333,4,7,11.472107811534979,0.14830069795335982,1,0,18,0,0
0,0,0,1,1,0,0,3,10,0,2,6,24,38,0,20,107.5127568442001,103.32130279160343,0,6,15,1,10.128189211050023,0,0,6,12,0,0.0,0,10.812818921105002,1.3658162103866605,1.7519643263646687,0.16564929197579345,0.0,10.128189211050023,11,1,5.064094605525011,-0.16564929197579345,0,0,28,0,0
0,0,0,0,0,0,0,9,14,1,12,0,22,42,0,26,150.0,153.30482278317587,0,5,5,0,0.0,0,0,5,5,0,0.0,0,12.45213829126181,1.0561417734593093,1.1834578783209408,0.0,0.0,0.0,10,0,0.0,0.0,0,0,10,0,0
1,0,0,1,0,0,0,0,6,0,18,22,26,40,0,21,140.2268502154559,134.63869153187923,0,4,0,0,0.0,0,0,4,0,0,0.0,0,11.178537594453237,1.8582297196012874,1.0546477237267704,0.0,0.0,0.0,8,0,0.0,0.0,0,0,0,0,0
1,0,0,0,0,0,0,4,9,3,6,17,25,0,0,19,140.62977792299614,138.67746636170807,0,5,9,3,12.462777596254808,0,0,5,6,2,12.472333442247114,0,9.932399085124235,1.526355976688844,0.49400437619180804,0.5629777922996153,0.5655260178975636,-0.009555845992306189,4,5,12.467555519250961,0.0025482255979483726,0,0,15,0,0
0,0,0,1,0,0,0,0,9,0,13,1,23,40,0,18,128.91837988481723,134.55713408062795,0,6,0,0,0.0,0,0,7,0,0,0.0,0,7.6,2.6,0.32,0.0,0.0,0.0,14,0,0.0,0.0,0,0,0,0,0
0,0,0,1,1,0,0,1,4,0,13,17,10,0,0,18,147.92695853329442,148.36922236990372,0,6,6,6,14.048448819332712,0,0,6,6,6,13.802899390478478,0,10.634959689938729,1.2029550633615373,0.5464176276620957,1.0,1.0,0.24554942885423425,0,12,13.925674104905596,0.0,0,0,12,0,0
0,0,0,0,0,0,0,9,10,0,14,19,0,0,0,36,137.22119109976936,96.23482073761764,0,5,5,0,0.0,0,0,5,5,0,0.0,0,8.88872296822291,2.1167288869164094,0.8918708171489158,0.0,0.0,0.0,10,0,0.0,0.0,0,0,10,0,1
0,0,0,1,1,0,0,0,11,0,14,3,25,38,0,18,142.4249054974192,133.90244014836549,0,6,10,5,11.667191459827182,0,0,6,11,4,10.684981099483839,0,12.297307844752364,0.9098865969030345,-3.566470389191348,0.912494749856622,0.7541719168100447,0.9822103603433416,2,10,11.176086279655511,-0.1583228330465773,0,0,21,0,0
1,0,0,1,0,0,0,12,4,0,14,19,0,0,0,27,140.5918133056388,132.43859979229083,0,5,0,0,0.0,0,0,5,0,0,0.0,0,8.068420062312748,1.7152065489648072,-0.5752027857532538,0.0,0.0,0.0,10,0,0.0,0.0,0,0,0,0,0
0,0,0,1,0,0,0,4,9,0,1,7,25,39,0,19,132.09148754588836,120.1274462637665,0,5,0,0,0.0,0,0,5,0,0,0.0,0,10.70336773510154,0.9362768681167466,2.6237735701786713,0.0,0.0,0.0,10,0,0.0,0.0,0,0,0,0,0
1,0,0,1,0,0,0,10,11,0,17,22,27,41,0,31,120.0,128.10176273182626,0,3,3,0,0.0,0,0,3,3,0,0.0,0,7.6,2.6,0.32,0.0,0.0,0.0,7,0,0.0,0.0,0,0,7,0,1
0,0,0,0,0,0,0,3,0,0,17,22,24,40,0,20,128.94870086129413,128.00366422419327,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,0.0,0.0,0.0,0,0,0.0,0.0,1,0,0,0,0
0,0,0,1,0,0,0,12,7,8,1,7,23,41,0,19,140.0,140.0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,12.66923084441386,3.3717956737478527,-1.3420521566812518,0.0,0.0,0.0,12,0,0.0,0.0,0,0,0,0,0
0,0,0,1,0,0,0,2,11,0,17,22,27,39,0,19,149.2197155107063,130.43182930642377,0,6,11,2,11.503991622678445,0,0,6,11,1,11.60985775535314,0,10.048733047501868,0.2194376460743639,-0.8679695636720872,0.41056345803593663,0.24389679136926998,-0.10586613267469458,8,3,11.556924689015792,-0.16666666666666666,0,0,22,0,0
0,0,0,0,1,0,0,5,14,1,2,0,28,39,0,23,136.15239317638208,119.98349906348095,0,6,10,4,12.875412523412976,0,0,6,9,3,12.452213787628294,0,11.516418972423274,2.267244019249227,0.4429045972968082,0.7704895638225198,0.5628437695108135,0.4231987357846829,4,8,12.663813155520636,-0.20764579431170624,0,0,19,0,0
0,0,0,1,0,0,0,4,13,0,12,22,29,2,0,20,118.2351012286456,121.23850666209803,0,6,8,3,12.047587815478288,0,0,6,11,2,10.794149796066161,0,11.414145180870365,3.4226587645014517,-1.1907006402663016,0.5840427986359238,0.37535473265129526,1.2534380194121257,6,5,11.420868805772225,-0.2086880659846286,0,0,19,0,0
0,0,0,1,1,0,0,11,6,8,17,22,29,37,0,21,150.10459548070148,149.5816180771941,0,6,7,6,12.534865160233824,0,0,6,10,3,13.40306365046765,0,13.725674198830875,-0.24072922760249765,0.8848332358360038,1.0,0.5,-0.8681984902338252,3,9,12.968964405350738,-0.5,0,0,18,0,0
0,0,0,1,0,0,0,9,11,4,17,22,29,43,0,29,132.7742564678063,114.29562291789362,0,7,14,1,10.75,0,0,7,10,1,10.0,0,13.238005079735391,0.004727820439264452,0.7406130773770847,0.16987734368426974,0.1488616319298377,0.75,12,2,10.375,-0.02101571175443201,0,0,24,0,1
0,0,0,0,1,0,0,0,11,0,17,7,26,40,0,18,141.27974636716417,131.2131667110449,0,7,0,0,0.0,0,0,8,0,0,0.0,0,11.986646763731411,3.5461394980597163,-1.417456169164206,0.0,0.0,0.0,15,0,0.0,0.0,0,0,0,-1,0
0,0,0,1,0,0,0,14,4,8,0,3,24,40,0,24,140.0,140.0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,11.830879014229955,2.6479061751204735,-0.12643358365844692,0.0,0.0,0.0,12,0,0.0,0.0,0,0,0,0,0
0,0,0,1,1,0,0,6,0,3,17,22,27,41,0,29,137.30092861404538,138.43532093567848,0,0,0,0,0.0,0,0,0,0,0,0.0,0,11.543222555552722,2.2996904619848735,0.39437600468349343,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0
1,0,0,1,0,0,0,9,16,0,13,22,27,43,0,35,120.0,136.68061125074715,0,5,8,4,12.385841406573292,0,0,5,11,4,12.78741458028737,1,15.572193437830474,0.13622437508621102,-0.4532394689957015,0.9454081250287371,0.8,-0.4015731737140791,1,8,12.586627993430332,-0.14540812502873698,0,0,19,0,1
0,0,0,1,0,0,0,7,11,0,12,3,23,41,0,22,149.04664634333926,150.99693598151867,0,5,5,0,0.0,0,0,5,5,0,0.0,0,10.969969515008895,-0.11967987682947889,-0.550483227102109,0.0,0.0,0.0,10,0,0.0,0.0,0,0,10,0,0
0,0,0,1,1,0,0,4,2,0,12,7,22,38,0,22,134.08875332706648,120.74437666353325,0,6,7,3,11.088753327066474,0,0,6,6,0,0.0,0,13.833435004700146,-0.2644986691734106,0.8343766635332368,0.651874445488921,0.0,11.088753327066474,8,3,5.544376663533237,-0.651874445488921,0,0,13,0,0
0,1,0,1,1,0,0,0,8,0,0,7,28,42,0,19,121.11316120008205,121.37898720656685,0,5,7,5,12.785813844214637,0,0,5,8,5,13.532431329107757,0,9.63903233326496,1.1487290066899132,3.107966410703861,1.0,1.0,-0.7466174848931193,0,10,13.159122586661196,0.0,0,0,16,0,0
1,0,0,1,0,0,0,9,16,0,0,23,23,42,0,25,130.1098093420975,115.23732986840425,0,5,6,0,0.0,0,0,5,7,0,0.0,0,16.118528552637347,0.27874657894887295,-0.859427750004288,0.0,0.0,0.0,10,0,0.0,0.0,0,0,14,0,1
0,0,0,1,1,0,0,4,8,0,0,19,24,40,0,20,135.0256918077808,131.49871540961095,0,5,8,2,10.575839889397274,0,0,5,7,1,10.74036557208221,0,8.192292457665769,1.4812253577424386,-0.8119366968723563,0.4877470307652989,0.35355730383927314,-0.1645256826849355,6,4,10.658102730739742,-0.13418972692602582,0,0,15,0,0
1,0,0,1,1,0,0,4,4,0,17,22,28,43,0,24,126.93158948831899,119.13581477196557,0,5,7,4,10.540744674644293,0,0,6,6,3,11.392521899107402,0,12.590543181310384,3.487927413788869,-1.4455128965466422,0.6757880682241346,0.6552649147198316,-0.8517772244631097,4,7,10.966633286875847,-0.020523153504303004,0,0,13,0,0
1,0,0,0,1,0,0,0,0,0,13,16,23,37,4,20,164.5605342550075,162.25776450880488,0,0,0,0,0.0,0,0,0,0,0,0.0,0,8.923382778142216,0.10027697462026053,-2.2091315315606774,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0
0,0,0,1,0,0,0,4,8,0,0,7,27,39,0,19,133.1,95.0,0,5,12,4,8.383772128990884,0,0,5,6,0,0.0,0,14.261879773458881,2.180939886729441,-2.3491429596886366,0.7186090394224732,0.0,8.383772128990884,7,4,4.191886064495442,-0.7186090394224732,0,0,19,0,0
0,0,1,0,0,0,0,0,11,0,12,15,22,36,0,18,117.77914003356973,113.92543130202449,0,6,8,4,12.1595927842291,0,0,6,6,0,0.0,0,13.596821087246939,0.7105963758435403,0.16090375603739615,0.5954903899010366,0.0,12.1595927842291,9,4,6.07979639211455,-0.5954903899010366,1,0,15,0,0
0,0,0,1,0,0,0,0,8,0,6,7,20,34,0,18,122.01016427963606,112.60660678176343,0,6,0,0,0.0,0,0,6,0,0,0.0,0,12.4,0.5,1.79,0.0,0.0,0.0,12,0,0.0,0.0,0,0,0,0,0
0,0,0,1,0,0,0,2,14,0,13,17,24,37,0,22,145.8257142429015,143.18199993007244,0,5,0,0,0.0,0,0,5,0,0,0.0,0,15.987000004994824,1.0607142678756243,-1.8754571204517845,0.0,0.0,0.0,11,0,0.0,0.0,0,0,0,0,0
1,0,0,0,0,0,0,9,16,5,6,6,24,38,0,48,133.1,149.42923209442387,0,5,8,2,11.016261193728445,0,0,5,5,1,11.006969082956786,0,15.421946269322923,2.648770896813163,-3.82339962888511,0.4097567163346346,0.23902686533853848,0.009292110771659838,6,3,11.011615138342616,-0.17072985099609617,0,0,13,0,1
0,0,0,0,0,0,0,0,11,0,15,3,24,40,0,19,135.8586277134084,133.107616724779,0,7,0,0,0.0,0,0,8,0,0,0.0,0,10.316272848943886,3.1858627713408385,-0.7558570891895393,0.0,0.0,0.0,15,0,0.0,0.0,0,0,0,-1,0
1,0,0,0,0,0,0,9,8,0,17,22,25,41,0,43,133.1,110.21969255896612,0,5,13,0,0.0,0,0,5,5,0,0.0,0,9.45302923837113,-0.71666833970251,-2.9359127867973625,0.0,0.0,0.0,10,0,0.0,0.0,0,0,18,0,1
1,0,0,1,0,0,0,8,12,0,0,0,24,38,0,25,101.20415746059899,119.01478025950992,0,5,7,3,11.362525026379418,0,0,5,7,3,13.725050061664145,0,9.728406580163362,-0.65769048192921,-2.5825078971326314,0.6218937720108908,0.6,-2.3625250352847282,3,6,12.54378754402178,-0.021893772010890784,0,0,14,0,0
1,0,0,0,0,0,0,9,3,5,17,20,28,2,0,37,133.1,119.60957574458185,0,5,7,0,0.0,0,0,5,9,0,0.0,0,15.630191627227564,0.41607207593512585,-0.6393166163750597,0.0,0.0,0.0,11,0,0.0,0.0,1,0,17,0,1
0,0,1,0,0,0,0,9,4,2,0,23,25,37,0,32,133.1,140.09803364583195,0,6,7,0,0.0,0,0,5,5,0,0.0,0,13.91960672916639,-0.2948852010870289,0.7754228230980323,0.0,0.0,0.0,11,0,0.0,0.0,2,0,12,0,1
0,0,0,0,0,0,0,9,5,0,17,22,29,43,0,32,132.90929721865837,119.8708142448976,0,5,0,0,0.0,0,0,5,0,0,0.0,0,11.08154489212823,0.649213620991388,2.0027752326530144,0.0,0.0,0.0,11,0,0.0,0.0,0,0,0,0,1
0,0,0,1,0,0,0,9,6,0,17,22,29,43,0,34,110.0,109.09085301208898,0,5,4,0,0.0,0,0,5,5,0,0.0,0,10.8,1.4,1.74,0.0,0.0,0.0,10,0,0.0,0.0,0,0,9,0,1
0,0,0,1,0,0,0,6,8,0,17,22,28,41,0,22,134.08055013884288,123.61255314310532,0,5,0,0,0.0,0,0,5,0,0,0.0,0,12.909337339016593,-0.23231307751202168,-1.9846261550240434,0.0,0.0,0.0,11,0,0.0,0.0,0,0,0,0,0
0,0,0,1,0,0,0,0,5,0,6,0,24,38,0,20,135.56091768333252,129.26911920722242,0,5,8,0,0.0,3,0,5,11,0,0.0,3,10.8,1.4,1.74,0.0,0.0,0.0,10,0,0.0,0.0,0,0,19,0,0
1,0,0,0,0,0,0,7,3,0,0,0,26,2,0,21,123.4294484646434,135.12875779873673,0,6,6,6,14.407829155306748,0,0,6,9,5,14.142407661870255,0,13.613803344446126,1.8569016722230627,-1.4536191668710106,1.0,0.9285531569865957,0.2654214934364939,0,11,14.2751184085885,-0.0714468430134043,0,0,15,0,0
1,0,0,0,0,0,0,9,15,0,17,22,28,41,0,44,133.1,132.52968960808525,0,5,9,1,3.9701838812478654,0,0,5,9,0,0.0,0,13.447452768669649,1.2771423767549013,-0.18664474087659677,0.22525865992895688,0.0,3.9701838812478654,9,1,1.9850919406239327,-0.22525865992895688,1,0,18,0,1
1,0,0,1,1,0,0,2,6,0,0,1,23,37,0,18,134.718894539987,131.63179694840701,0,5,8,1,12.0,0,0,5,8,2,10.590629819812163,1,9.196773822009103,1.6875578159947984,1.0955758564044213,0.3824884368010403,0.4783410421326398,1.4093701801878373,6,4,11.29531490990608,0.0958526053315995,0,0,17,0,0
1,0,0,1,0,0,0,0,7,0,18,6,27,1,0,19,116.0,110.84065213590779,0,5,0,0,0.0,0,0,5,0,0,0.0,0,15.8883336247069,0.21869572818440913,-0.688282825325566,0.0,0.0,0.0,10,0,0.0,0.0,0,0,0,0,0
0,0,0,0,0,0,0,4,7,0,0,5,23,36,0,18,118.33045040523149,121.60941255111483,0,5,8,2,10.840345951372221,0,0,6,10,0,0.0,0,11.02017297568611,0.8128720648370386,1.9454947773070366,0.559654048627779,0.0,10.840345951372221,8,2,5.420172975686111,-0.559654048627779,0,0,19,-1,0
0,0,0,1,0,0,0,9,6,0,17,22,27,40,0,32,131.6159069677593,116.31480568577425,0,6,0,0,0.0,0,0,7,0,0,0.0,0,11.745671404811867,-0.5393698439097926,-1.0818721793745776,0.0,0.0,0.0,13,0,0.0,0.0,0,0,0,0,1
1,0,0,0,0,0,0,11,8,0,0,1,24,37,0,22,122.7363216081031,115.63928844191547,0,4,5,0,0.0,0,0,5,8,2,11.565919597974226,0,14.88035577904227,2.6154251256721652,-3.2953326634989715,0.0,0.4263678391896906,-11.565919597974226,7,2,5.782959798987113,0.4263678391896906,0,0,13,0,0
0,0,0,0,0,0,0,10,0,4,17,22,26,40,0,33,141.71699872578733,138.35658693388928,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.124541874178806,1.130185914519132,1.08754048420081,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,1
1,0,1,0,0,0,0,3,9,0,0,28,24,37,0,20,140.31468131940505,124.97761758328606,2,8,9,3,13.271446004374809,0,1,6,6,2,12.355246593073677,0,9.45069230895884,1.2583934062677264,3.2393740653116554,0.37079539516726806,0.37079539516726806,0.9161994113011327,9,5,12.813346298724243,0.0,2,0,16,2,0
0,1,0,1,1,0,0,0,13,0,5,0,29,43,5,18,131.1228007373105,127.06040010533007,0,6,8,5,13.21371736702882,0,0,6,6,6,12.87769491968582,0,11.1,0.6,2.02,0.9541713984771223,1.0,0.3360224473430005,0,12,13.04570614335732,0.04582860152287774,0,0,14,0,0
1,0,0,1,1,0,0,4,4,0,17,22,27,43,0,23,126.66599112125476,118.49837869101142,0,5,6,4,11.66953773466726,0,0,6,6,3,11.945851829605882,0,12.165585794007619,2.664572475889763,-0.4574869710677152,0.7112011838326984,0.610998520209127,-0.2763140949386218,4,7,11.807694782136572,-0.10020266362357137,0,0,13,0,0
0,0,0,1,1,0,0,0,7,0,13,16,22,37,0,18,154.95476012520407,137.4148210281709,0,6,10,4,13.356473714786356,0,0,6,9,3,12.287052570427289,0,14.147265730811249,0.8489870719923402,-0.6240243611867383,0.7935516614498305,0.5473216510161578,1.0694211443590658,3,8,12.821763142606823,-0.24623001043367254,0,0,19,0,0
1,0,0,1,1,0,0,4,6,0,17,22,29,40,0,20,131.8601807010195,119.63070184331787,0,5,7,0,0.0,0,0,5,5,0,0.0,0,7.69088254433734,2.5161084206116864,0.5430117818739335,0.0,0.0,0.0,10,0,0.0,0.0,0,0,13,0,0
0,0,0,0,1,0,0,8,15,4,17,22,29,43,0,43,132.77191430913138,121.50949863110856,0,5,5,0,0.0,0,0,5,4,0,0.0,0,7.790501368891451,2.2401640809828143,-0.044069282770328955,0.0,0.0,0.0,10,0,0.0,0.0,0,0,9,0,1
0,0,0,1,1,0,0,4,8,0,17,22,28,40,0,19,143.61211114352494,132.23979814760793,0,5,9,1,10.150504630980206,0,0,5,10,1,11.602018523920824,0,8.141816671528742,1.5765685093345982,-0.7154718611438184,0.2401345682613883,0.18996635793465294,-1.4515138929406186,8,2,10.876261577450515,-0.05016821032673538,0,0,19,0,0
0,0,0,1,0,0,0,10,7,0,1,7,28,42,0,21,120.0,120.52982031139801,0,6,13,5,11.626147693820743,0,0,6,12,5,11.12772453935488,0,15.19724553634399,2.2134132266664817,-3.142275532042721,0.8378386080901192,0.8648702566308344,0.4984231544658632,1,10,11.37693611658781,0.027031648540715134,0,0,25,0,0
0,0,0,1,0,0,0,15,6,5,6,7,24,42,0,37,108.81637132770351,109.64491139831105,0,5,9,0,1.1836286722964982,0,0,5,6,0,0.0,0,15.56084051695989,0.4301991539526149,-0.6051547731691314,0.023672573445929962,0.0,1.1836286722964982,11,0,0.5918143361482491,-0.023672573445929962,0,0,15,0,1
0,0,0,0,1,0,0,4,5,0,5,0,24,38,0,19,124.88394586455472,121.58897483717472,0,5,6,5,15.646550643004517,0,0,5,7,5,14.433268885001361,0,11.161895538904147,0.719922606626787,1.8760928720478554,1.0,1.0,1.2132817580031559,0,10,15.039909764002939,0.0,0,0,14,0,0
1,0,0,1,0,0,0,9,6,0,0,5,24,38,0,28,135.7066320491119,115.95041092370114,0,5,9,1,15.207179947380098,1,0,5,8,2,12.247236644421605,1,12.24295702718695,0.6087009850910279,1.2978034916685157,0.33964100263099506,0.47587466432800435,2.9599433029584934,6,4,13.727208295900851,0.1362336616970093,0,0,17,0,1
0,0,0,1,0,0,0,17,9,7,0,14,24,37,0,37,130.0,130.0,0,6,9,0,0.0,0,0,6,6,0,0.0,0,12.8595283751331,0.4758142960456263,1.462283711418237,0.0,0.0,0.0,12,0,0.0,0.0,0,0,16,0,1
0,0,0,1,0,0,0,4,14,0,17,7,23,42,0,19,144.9691289754717,127.86346928764154,0,6,0,0,0.0,0,0,6,0,0,0.0,0,10.82418230254716,1.4072032390566005,1.7101580096226543,0.0,0.0,0.0,12,0,0.0,0.0,0,0,0,0,0
1,0,0,0,1,0,0,0,2,0,5,6,0,0,0,19,138.9196815044486,129.3019416091489,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.22383013570592,1.61606369911028,1.4843246227195022,0.0,0.0,0.0,1,0,0.0,0.0,0,0,1,0,0
0,0,0,0,1,0,0,5,8,0,13,16,25,41,0,20,133.8290012921994,120.2888508399296,0,5,8,3,10.171468871143693,0,0,5,9,3,10.57142857,0,10.8,1.4,1.74,0.6457250323049847,0.6,-0.3999596988563075,3,6,10.371448720571847,-0.04572503230498472,1,0,18,0,0
1,0,0,0,0,0,0,16,6,7,13,19,29,43,1,25,130.0,130.0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,11.229103846433972,1.527818167022885,1.210467593762334,0.0,0.0,0.0,10,0,0.0,0.0,0,0,11,0,1
0,0,0,1,1,0,0,0,8,0,18,23,28,42,0,19,136.00448044592045,127.29932793311193,0,5,8,3,11.001568156072153,0,0,5,7,2,10.000746740990474,0,12.697871788187792,3.697423743595748,-1.6961468165084232,0.6002613593453588,0.400112011148011,1.0008214150816799,4,5,10.501157448531313,-0.2001493481973479,0,0,15,0,0
0,0,0,1,0,0,0,9,3,2,14,19,0,0,0,30,133.1,128.99887287692843,0,5,2,0,0.0,0,0,5,2,0,0.0,0,8.398872876928436,1.091017899135174,-1.206734831463236,0.0,0.0,0.0,10,0,0.0,0.0,0,0,5,0,1
1,0,0,0,0,0,0,9,8,0,17,22,29,43,0,30,117.56635803784934,110.07300925886452,0,5,8,0,0.0,0,0,5,5,0,0.0,0,9.740709874701093,-0.26459876832685647,-1.9372500063947828,0.0,0.0,0.0,10,0,0.0,0.0,1,0,14,0,1
0,0,0,1,0,0,0,2,7,0,18,23,29,43,0,18,137.55212998418745,122.78649098893122,0,5,7,0,0.0,0,0,5,11,1,11.482623338604185,2,8.427802658233306,2.2895740031625103,0.6873374295910293,0.0,0.19137705564340307,-11.482623338604185,9,1,5.7413116693020925,0.19137705564340307,0,0,18,0,0
1,0,0,1,0,0,0,17,15,7,17,22,29,43,0,30,131.93132864587292,131.54506291669836,7,8,8,8,14.201376132630147,0,4,5,5,5,13.400857800723653,0,13.375965026055525,3.043348260403204,-1.5493563656219114,1.0,1.0,0.8005183319064921,0,14,13.8011169666769,0.0,0,0,14,3,1
0,0,0,0,0,0,0,10,15,0,17,22,29,42,0,27,121.1016867405306,115.98501609382956,3,8,14,4,10.140163707726968,0,0,6,6,1,10.0,0,12.674770532659604,3.430885681702449,-1.4064971966067334,0.4791516481931365,0.1646643279888575,0.14016370772696848,9,5,10.070081853863485,-0.314487320204279,1,0,20,2,1
0,0,0,1,0,0,0,9,9,1,1,22,28,43,0,27,133.1,101.30573430601318,0,6,11,2,11.94386946695383,1,0,6,15,0,0.0,1,14.437258686882217,0.6590769341536222,-0.05168668650124075,0.35395803965639017,0.0,11.94386946695383,10,2,5.971934733476915,-0.35395803965639017,0,0,26,0,1
0,0,0,1,1,0,0,1,10,0,0,16,24,0,0,19,121.91891018616181,122.03204670630736,0,6,12,3,11.153151699559782,0,0,6,14,1,11.839766468463244,0,9.391501799388255,1.9281868252294045,1.1149789234785379,0.5733592812818618,0.25997405205147156,-0.6866147689034623,7,5,11.496459084011512,-0.3133852292303902,0,0,26,0,0
0,0,0,0,0,0,0,0,7,0,0,6,24,39,0,21,124.65246842965922,115.30425947110223,0,5,6,0,0.0,0,0,5,5,0,0.0,0,14.793352473640429,2.3829621155910723,-3.9511067746265573,0.0,0.0,0.0,10,0,0.0,0.0,0,0,11,0,0
0,0,0,1,0,0,0,9,14,1,17,12,29,40,0,45,133.1,137.28292252263566,0,6,11,4,10.68319966628482,0,0,6,9,3,13.282521521490098,0,11.589703970582839,0.5623304638013201,1.9333600667430364,0.670086880520352,0.5182608004730473,-2.5993218552052806,5,7,11.982860593887459,-0.15182608004730475,0,0,20,0,1
1,0,0,0,0,0,0,9,3,0,0,0,29,38,0,24,130.02812445442345,140.0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,13.88911311441673,-0.26371038138910013,0.7674097124147149,0.0,0.0,0.0,11,0,0.0,0.0,1,0,0,0,0
0,0,0,0,0,0,0,3,8,0,4,5,29,41,0,19,114.72528231800064,108.29835791235053,0,5,7,2,10.181320579500158,0,0,5,10,2,13.533747081544337,0,10.8,1.4,1.74,0.4,0.43626411590003167,-3.3524265020441786,5,4,11.857533830522247,0.036264115900031646,0,0,17,0,0
1,0,0,0,0,0,0,4,6,0,18,22,25,43,0,20,126.77069230855915,117.67069230855915,0,5,5,4,14.114653845720426,0,0,6,8,2,13.290517091063766,0,11.061465384572042,0.702758974474553,1.9840343589339065,0.8256897436186383,0.4785918803178014,0.8241367546566604,4,7,13.702585468392096,-0.34709786330083686,1,0,13,0,0
0,0,0,0,0,0,0,4,13,0,5,22,27,43,0,25,121.70005768959349,122.3016599362141,7,9,10,9,12.295203618445264,0,5,8,8,7,12.501921793665684,0,14.621636860376697,2.1483112189891624,-2.4024437526463474,0.9595224359620598,0.9645821314668023,-0.20671817522041852,0,17,12.398562706055474,0.005059695504742542,0,0,18,1,0
