Gender,Scholarship holder,Debtor,Tuition fees up to date,Displaced,Educational special needs,International,Application mode,Course,Previous qualification,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Nacionality,Age at enrollment,Previous qualification (grade),Admission grade,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Approval_Rate_Sem1,Approval_Rate_Sem2,Grade_Drop,Total_Units_Failed,Total_Units_Approved,Avg_Grade,Approval_Rate_Trend,Financial_Risk_Score,Scholarship_Debtor,Total_Evaluations,Enrollment_Drop,Mature_Student,Dropout_Binary,Target
1,0,0,1,0,0,0,9,10,5,6,7,29,39,0,39,133.1,123.5,0,6,6,6,13.5,0,0,6,6,6,13.33333333,0,12.4,0.5,1.79,1.0,1.0,0.16666666999999968,0,12,13.416666665000001,0.0,0,0,12,0,1,0,Graduate
1,1,0,1,1,0,0,0,11,0,17,22,29,43,0,18,141.0,136.3,0,7,7,6,13.51666667,0,0,7,7,6,13.51666667,0,7.6,2.6,0.32,0.8571428571428571,0.8571428571428571,0.0,2,12,13.51666667,0.0,0,0,14,0,0,0,Graduate
1,1,0,1,1,0,0,0,4,0,17,22,29,43,0,21,128.0,123.5,0,6,6,6,13.16666667,0,0,6,8,6,13.28571429,0,8.9,1.4,3.51,1.0,1.0,-0.11904761999999991,0,12,13.22619048,0.0,0,0,14,0,0,0,Graduate
1,0,0,1,0,0,0,9,5,0,17,22,30,2,0,34,150.0,112.0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,10.8,1.4,1.74,0.0,0.0,0.0,12,0,0.0,0.0,0,0,0,0,1,1,Dropout
1,1,0,1,0,0,0,12,3,9,17,22,29,43,0,22,160.0,160.0,0,6,8,6,13.125,0,0,6,10,6,13.0,0,16.2,0.3,-0.92,1.0,1.0,0.125,0,12,13.0625,0.0,0,0,18,0,0,0,Graduate
1,0,0,1,0,0,0,9,3,0,0,22,24,41,0,31,133.1,110.0,0,6,15,3,14.4,0,0,6,20,0,0.0,0,16.2,0.3,-0.92,0.5,0.0,14.4,9,3,7.2,-0.5,0,0,35,0,1,1,Dropout
1,0,0,0,1,0,0,5,15,0,18,22,25,43,0,19,128.0,116.8,0,6,10,4,12.0,0,0,6,12,0,0.0,0,10.8,1.4,1.74,0.6666666666666666,0.0,12.0,8,4,6.0,-0.6666666666666666,1,0,22,0,0,1,Dropout
1,0,0,1,0,0,0,4,10,0,18,0,25,43,0,19,114.0,109.5,0,5,5,0,0.0,0,0,5,10,0,0.0,0,10.8,1.4,1.74,0.0,0.0,0.0,10,0,0.0,0.0,0,0,15,0,0,1,Dropout
1,0,0,1,0,0,0,9,12,5,17,22,29,2,0,31,133.1,100.0,0,7,7,0,0.0,0,0,7,7,0,0.0,0,15.5,2.8,-4.06,0.0,0.0,0.0,14,0,0.0,0.0,0,0,14,0,1,1,Dropout
0,0,0,1,1,0,0,13,8,0,6,23,25,40,0,19,126.0,117.3,0,5,15,3,10.8,0,0,5,6,3,10.5,0,13.9,-0.3,0.79,0.6,0.6,0.3000000000000007,4,6,10.65,0.0,0,0,21,0,0,0,Enrolled
0,0,0,1,0,0,1,9,13,0,17,7,29,43,18,30,133.1,130.0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,9.4,-0.8,-3.12,0.0,0.0,0.0,12,0,0.0,0.0,0,0,0,0,1,1,Dropout
0,1,0,1,1,0,0,14,11,0,17,23,23,37,0,20,129.0,137.8,2,7,7,7,16.13142857,0,0,8,9,8,15.52222222,0,11.1,0.6,2.02,1.0,1.0,0.6092063500000009,0,15,15.826825395,0.0,0,0,16,-1,0,0,Graduate
0,1,0,1,1,0,0,4,11,0,6,23,27,41,0,18,140.0,136.5,0,7,7,7,14.83857143,0,0,8,9,8,14.8,0,12.4,0.5,1.79,1.0,1.0,0.038571429999999296,0,15,14.819285715,0.0,0,0,16,-1,0,0,Graduate
0,0,0,1,0,0,0,9,16,0,17,22,25,39,0,31,133.1,138.7,0,5,7,3,10.33333333,0,0,5,6,3,12.0,0,10.8,1.4,1.74,0.6,0.6,-1.6666666699999997,4,6,11.166666665000001,0.0,0,0,13,0,1,1,Dropout
0,0,0,1,1,0,0,4,10,0,6,0,29,38,0,19,134.0,124.9,0,6,11,3,12.0,0,0,6,11,4,11.25,0,7.6,2.6,0.32,0.5,0.6666666666666666,0.75,5,7,11.625,0.16666666666666663,0,0,22,0,0,1,Dropout
0,1,0,1,0,0,0,9,2,0,17,22,29,41,0,43,133.1,140.0,0,6,6,0,0.0,0,0,5,5,0,0.0,0,8.9,1.4,3.51,0.0,0.0,0.0,11,0,0.0,0.0,0,0,11,1,1,1,Dropout
0,1,0,1,1,0,0,4,10,0,18,23,29,42,0,20,132.0,122.6,0,6,6,6,13.16666667,0,0,6,6,6,14.0,0,13.9,-0.3,0.79,1.0,1.0,-0.8333333300000003,0,12,13.583333334999999,0.0,0,0,12,0,0,0,Graduate
0,1,0,1,1,0,0,0,11,0,0,0,25,43,0,19,131.0,129.5,0,8,8,8,13.9475,0,0,8,8,8,13.9475,0,9.4,-0.8,-3.12,1.0,1.0,0.0,0,16,13.9475,0.0,0,0,16,0,0,0,Graduate
0,0,0,1,0,0,0,0,13,0,12,0,1,41,0,22,133.1,155.0,0,5,6,3,11.33333333,0,0,5,5,0,0.0,0,9.4,-0.8,-3.12,0.6,0.0,11.33333333,7,3,5.666666665,-0.6,0,0,11,0,0,1,Dropout
0,0,0,1,0,0,0,0,2,0,12,0,1,41,0,26,133.1,100.0,2,8,11,7,12.75,0,2,7,7,7,12.28571429,0,16.2,0.3,-0.92,0.875,1.0,0.4642857100000004,1,14,12.517857145,0.125,0,0,18,1,1,0,Graduate
0,1,0,1,1,0,0,5,8,0,6,7,25,42,0,19,160.0,137.6,0,5,6,5,12.6,0,0,5,8,5,11.25,0,10.8,1.4,1.74,1.0,1.0,1.3499999999999996,0,10,11.925,0.0,0,0,14,0,0,0,Graduate
0,0,0,1,1,0,0,17,11,7,6,15,24,36,0,29,120.0,120.0,0,8,8,6,12.25,1,0,8,8,6,12.25,1,12.7,3.7,-1.7,0.75,0.75,0.0,4,12,12.25,0.0,0,0,16,0,1,1,Dropout
0,0,0,1,0,0,1,2,12,0,12,7,3,18,16,20,114.0,114.0,0,7,14,0,0.0,6,0,7,12,2,11.66666667,0,8.9,1.4,3.51,0.0,0.2857142857142857,-11.66666667,12,2,5.833333335,0.2857142857142857,0,0,26,0,0,0,Enrolled
0,1,0,1,0,0,0,0,16,0,17,22,29,41,0,38,140.0,139.0,0,5,8,5,11.0,0,0,5,7,5,11.4,0,9.4,-0.8,-3.12,1.0,1.0,-0.40000000000000036,0,10,11.2,0.0,0,0,15,0,1,0,Enrolled
0,0,0,1,0,0,0,9,3,0,17,22,29,39,0,41,100.0,110.0,8,12,17,12,11.83333333,0,3,12,22,9,12.7,0,15.5,2.8,-4.06,1.0,0.75,-0.866666669999999,3,21,12.266666664999999,-0.25,0,0,39,0,1,0,Graduate
0,0,0,1,1,0,0,0,11,0,6,23,24,43,0,19,139.0,128.5,0,8,10,6,13.06666667,0,0,8,10,6,13.06666667,0,12.7,3.7,-1.7,0.75,0.75,0.0,4,12,13.06666667,0.0,0,0,20,0,0,1,Dropout
0,0,1,1,0,0,0,0,4,0,0,23,24,39,0,19,136.0,132.2,0,6,6,6,13.83333333,0,0,6,8,6,13.875,0,10.8,1.4,1.74,1.0,1.0,-0.041666669999999684,0,12,13.854166665000001,0.0,1,0,14,0,0,0,Graduate
0,0,0,1,0,0,0,17,11,7,12,7,22,37,0,43,130.0,130.0,0,7,7,3,13.83333333,1,0,7,7,0,0.0,0,16.2,0.3,-0.92,0.42857142857142855,0.0,13.83333333,11,3,6.916666665,-0.42857142857142855,0,0,14,0,1,1,Dropout
0,0,0,1,1,0,0,4,7,0,18,22,29,41,0,19,145.0,129.3,0,5,5,5,11.8,0,0,5,5,5,13.2,0,10.8,1.4,1.74,1.0,1.0,-1.3999999999999986,0,10,12.5,0.0,0,0,10,0,0,0,Graduate
1,1,0,1,1,0,0,0,0,0,6,23,29,42,0,19,133.1,128.2,6,12,12,12,13.33333333,0,4,11,15,10,12.81818182,0,8.9,1.4,3.51,1.0,0.9090909090909091,0.5151515100000008,1,22,13.075757575,-0.09090909090909094,0,0,27,1,0,0,Enrolled
1,0,0,1,1,0,0,0,11,0,7,7,23,43,0,18,146.0,130.3,0,8,8,8,13.74625,0,0,8,8,8,13.74625,0,9.4,-0.8,-3.12,1.0,1.0,0.0,0,16,13.74625,0.0,0,0,16,0,0,0,Graduate
1,0,0,1,1,0,0,0,0,0,12,15,22,36,0,19,159.0,162.5,0,0,0,0,0.0,0,0,0,0,0,0.0,0,16.2,0.3,-0.92,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1,Dropout
1,0,0,1,0,0,0,9,2,5,14,19,0,0,0,38,133.1,130.0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,9.4,-0.8,-3.12,0.0,0.0,0.0,12,0,0.0,0.0,0,0,0,0,1,1,Dropout
1,0,0,1,1,0,0,17,7,6,6,7,24,42,0,37,110.0,110.0,0,6,9,0,0.0,0,0,6,6,0,0.0,0,16.2,0.3,-0.92,0.0,0.0,0.0,12,0,0.0,0.0,0,0,15,0,1,1,Dropout
0,1,0,1,1,0,0,9,13,0,0,7,24,2,0,26,120.0,142.3,0,6,6,6,13.33333333,0,0,6,10,5,14.5,0,10.8,1.4,1.74,1.0,0.8333333333333334,-1.1666666699999997,1,11,13.916666665000001,-0.16666666666666663,0,0,16,0,1,0,Graduate
0,1,0,1,1,0,0,4,9,0,17,22,29,43,0,21,130.0,122.0,0,6,8,1,10.0,0,0,6,13,5,11.4,0,12.7,3.7,-1.7,0.16666666666666666,0.8333333333333334,-1.4000000000000004,6,6,10.7,0.6666666666666667,0,0,21,0,0,0,Enrolled
0,1,0,1,1,0,0,0,5,0,0,7,29,43,0,18,158.0,153.6,0,6,7,6,15.66666667,0,0,6,8,6,15.28571429,0,8.9,1.4,3.51,1.0,1.0,0.3809523800000001,0,12,15.47619048,0.0,0,0,15,0,0,0,Graduate
0,0,0,1,0,0,0,0,15,0,12,7,22,37,0,18,122.0,112.9,0,7,9,7,11.85714286,0,0,7,7,7,11.85714286,0,16.2,0.3,-0.92,1.0,1.0,0.0,0,14,11.85714286,0.0,0,0,16,0,0,0,Graduate
0,0,0,1,0,0,0,0,5,0,12,0,22,38,0,18,140.0,124.1,0,5,12,5,14.5,2,0,5,5,5,13.6,0,9.4,-0.8,-3.12,1.0,1.0,0.9000000000000004,0,10,14.05,0.0,0,0,17,0,0,0,Graduate
0,0,0,1,0,0,0,4,9,0,18,0,29,38,0,19,136.0,129.7,0,6,6,6,12.16666667,0,0,6,7,6,13.71428571,0,15.5,2.8,-4.06,1.0,1.0,-1.5476190400000007,0,12,12.94047619,0.0,0,0,13,0,0,0,Graduate
0,0,0,1,1,0,0,0,14,0,6,7,29,43,0,18,111.0,110.0,0,6,6,5,12.6,0,0,6,8,6,12.0,0,11.1,0.6,2.02,0.8333333333333334,1.0,0.5999999999999996,1,11,12.3,0.16666666666666663,0,0,14,0,0,0,Graduate
0,0,0,1,1,0,0,4,11,0,7,23,23,42,0,18,145.0,136.3,0,8,12,7,12.28571429,0,0,8,12,7,12.28571429,0,12.7,3.7,-1.7,0.875,0.875,0.0,2,14,12.28571429,0.0,0,0,24,0,0,0,Enrolled
0,1,1,1,0,0,0,4,9,0,18,23,18,33,0,19,133.1,146.0,0,6,6,6,12.66666667,0,0,6,7,6,13.0,0,8.9,1.4,3.51,1.0,1.0,-0.3333333300000003,0,12,12.833333334999999,0.0,1,1,13,0,0,0,Graduate
0,0,0,1,0,0,0,0,11,0,6,23,27,42,0,19,140.0,129.9,0,7,0,0,0.0,0,0,8,0,0,0.0,0,16.2,0.3,-0.92,0.0,0.0,0.0,15,0,0.0,0.0,0,0,0,-1,0,1,Dropout
0,1,0,1,1,0,0,0,10,0,6,0,29,42,0,18,140.0,140.9,0,6,7,6,12.85714286,0,0,6,10,4,13.0,0,12.7,3.7,-1.7,1.0,0.6666666666666666,-0.14285714000000027,2,10,12.92857143,-0.33333333333333337,0,0,17,0,0,0,Graduate
0,0,0,1,0,0,0,0,11,0,0,0,29,2,0,18,156.0,135.5,0,8,8,7,13.9,0,0,8,8,7,13.9,0,12.7,3.7,-1.7,0.875,0.875,0.0,2,14,13.9,0.0,0,0,16,0,0,0,Graduate
0,1,0,1,1,0,0,0,11,0,18,22,29,41,0,20,132.0,122.0,0,8,8,7,13.81714286,0,0,8,8,7,13.81714286,0,10.8,1.4,1.74,0.875,0.875,0.0,2,14,13.81714286,0.0,0,0,16,0,0,0,Graduate
0,1,0,1,0,0,0,15,12,12,0,7,24,39,0,22,140.0,140.0,1,7,10,6,13.31428571,0,2,8,10,7,12.875,0,8.9,1.4,3.51,0.8571428571428571,0.875,0.43928571000000005,2,13,13.094642855,0.017857142857142905,0,0,20,-1,0,0,Graduate
0,0,0,1,0,0,0,0,7,0,14,0,0,0,0,18,164.0,163.0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,7.6,2.6,0.32,0.0,0.0,0.0,12,0,0.0,0.0,0,0,0,0,0,1,Dropout
0,1,0,1,1,0,0,4,10,0,18,7,27,41,0,19,113.0,107.4,0,6,6,6,12.16666667,0,0,6,6,6,12.16666667,0,12.4,0.5,1.79,1.0,1.0,0.0,0,12,12.16666667,0.0,0,0,12,0,0,0,Graduate
0,1,0,0,1,0,0,0,10,0,17,22,29,43,0,20,122.0,114.3,0,6,12,4,11.25,0,0,6,12,3,11.33333333,0,7.6,2.6,0.32,0.6666666666666666,0.5,-0.08333333000000032,5,7,11.291666665000001,-0.16666666666666663,1,0,24,0,0,1,Dropout
0,0,0,1,0,0,0,11,4,0,7,15,23,36,0,19,150.0,140.8,1,6,6,5,12.4,0,0,6,8,6,12.75,0,10.8,1.4,1.74,0.8333333333333334,1.0,-0.34999999999999964,1,11,12.575,0.16666666666666663,0,0,14,0,0,0,Enrolled
0,1,0,1,1,1,0,0,14,0,17,22,25,39,0,20,135.0,126.3,0,6,6,6,14.66666667,0,0,6,7,6,14.57142857,0,8.9,1.4,3.51,1.0,1.0,0.09523809999999955,0,12,14.61904762,0.0,0,0,13,0,0,0,Graduate
0,0,0,1,0,0,0,9,5,0,12,7,22,43,0,28,133.1,110.0,0,6,15,4,12.0,0,0,6,14,4,12.0,0,11.1,0.6,2.02,0.6666666666666666,0.6666666666666666,0.0,4,8,12.0,0.0,0,0,29,0,1,1,Dropout
0,0,0,1,0,0,0,0,5,0,0,0,20,3,0,19,122.0,126.2,0,6,8,6,14.0,0,0,6,18,3,12.66666667,0,12.4,0.5,1.79,1.0,0.5,1.3333333300000003,3,9,13.333333334999999,-0.5,0,0,26,0,0,0,Graduate
0,0,0,1,0,0,0,10,3,9,6,0,25,39,0,22,140.0,140.0,0,6,10,6,12.57142857,0,0,6,12,4,13.66666667,0,15.5,2.8,-4.06,1.0,0.6666666666666666,-1.0952380999999995,2,10,13.11904762,-0.33333333333333337,0,0,22,0,0,0,Enrolled
0,0,0,1,1,0,0,0,5,0,0,15,29,1,0,19,138.0,123.0,1,6,14,6,15.53846154,0,0,6,9,6,12.625,0,15.5,2.8,-4.06,1.0,1.0,2.91346154,0,12,14.08173077,0.0,0,0,23,0,0,0,Graduate
0,0,0,0,1,0,0,0,14,0,6,7,25,39,0,18,130.0,157.0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,13.9,-0.3,0.79,0.0,0.0,0.0,12,0,0.0,0.0,1,0,0,0,0,1,Dropout
0,0,0,1,1,0,0,13,7,0,26,29,22,36,0,18,157.0,149.7,0,6,6,6,15.0,0,0,6,6,6,14.83333333,0,8.9,1.4,3.51,1.0,1.0,0.16666666999999968,0,12,14.916666665000001,0.0,0,0,12,0,0,0,Graduate
0,0,0,1,1,0,0,11,7,0,7,0,22,37,0,22,140.0,140.0,0,5,11,4,12.25,0,0,5,9,5,13.28571429,0,12.7,3.7,-1.7,0.8,1.0,-1.0357142899999996,1,9,12.767857145,0.19999999999999996,0,0,20,0,0,0,Graduate
0,0,0,1,0,0,0,15,5,12,0,7,24,41,0,20,170.0,170.0,7,11,13,11,15.69230769,0,4,9,9,9,15.55555556,0,8.9,1.4,3.51,1.0,1.0,0.13675212999999964,0,20,15.623931625,0.0,0,0,22,2,0,0,Graduate
0,1,0,1,0,0,0,9,16,0,0,22,29,41,0,24,150.0,130.2,0,5,7,5,12.28571429,0,0,5,9,5,12.75,1,16.2,0.3,-0.92,1.0,1.0,-0.4642857100000004,0,10,12.517857145,0.0,0,0,16,0,0,0,Graduate
0,0,1,1,1,0,0,4,0,0,0,23,29,43,0,22,146.0,135.5,12,17,19,12,11.83333333,0,10,17,22,11,11.25,0,11.1,0.6,2.02,0.7058823529411765,0.6470588235294118,0.5833333300000003,11,23,11.541666665000001,-0.05882352941176472,1,0,41,0,0,0,Enrolled
0,0,0,1,0,0,0,11,2,0,18,7,25,38,0,20,120.0,118.3,2,6,6,6,12.16666667,0,0,6,7,5,14.0,0,12.7,3.7,-1.7,1.0,0.8333333333333334,-1.8333333300000003,1,11,13.083333334999999,-0.16666666666666663,0,0,13,0,0,0,Enrolled
0,1,0,1,1,0,0,0,12,0,6,23,29,43,0,20,118.0,116.3,0,7,10,7,11.88888889,0,0,8,10,8,11.95625,0,12.7,3.7,-1.7,1.0,1.0,-0.06736111000000022,0,15,11.922569445,0.0,0,0,20,-1,0,0,Graduate
0,0,0,0,0,0,0,17,2,7,18,0,29,43,0,35,120.0,120.0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,10.8,1.4,1.74,0.0,0.0,0.0,12,0,0.0,0.0,1,0,0,0,1,1,Dropout
0,1,0,1,0,0,0,0,13,0,0,0,25,41,0,18,154.0,154.7,0,5,6,5,11.8,0,0,5,5,5,12.6,0,9.4,-0.8,-3.12,1.0,1.0,-0.7999999999999989,0,10,12.2,0.0,0,0,11,0,0,0,Graduate
0,0,0,1,1,0,0,4,9,0,7,15,23,37,0,19,139.0,132.7,0,6,7,6,11.16666667,0,0,6,9,6,11.66666667,0,9.4,-0.8,-3.12,1.0,1.0,-0.5,0,12,11.41666667,0.0,0,0,16,0,0,0,Graduate
0,0,0,1,0,0,0,5,11,0,12,15,23,37,0,18,136.0,130.8,0,7,7,7,14.05714286,0,0,8,9,8,14.6,0,16.2,0.3,-0.92,1.0,1.0,-0.5428571399999989,0,15,14.32857143,0.0,0,0,16,-1,0,0,Graduate
0,0,0,1,1,0,0,0,10,0,0,23,24,43,0,18,130.0,122.7,0,6,10,4,11.75,0,0,6,13,4,10.0,0,7.6,2.6,0.32,0.6666666666666666,0.6666666666666666,1.75,4,8,10.875,0.0,0,0,23,0,0,1,Dropout
0,0,0,1,0,0,0,9,9,5,0,8,24,40,0,31,133.1,130.0,0,6,6,6,13.16666667,0,0,6,8,6,13.0,0,9.4,-0.8,-3.12,1.0,1.0,0.16666666999999968,0,12,13.083333334999999,0.0,0,0,14,0,1,0,Enrolled
0,1,0,1,0,0,0,4,9,0,6,7,25,41,0,19,133.0,123.6,0,6,7,6,13.5,0,0,6,7,6,14.0,0,15.5,2.8,-4.06,1.0,1.0,-0.5,0,12,13.75,0.0,0,0,14,0,0,0,Graduate
0,1,0,1,1,0,0,5,11,0,18,22,24,43,0,20,143.0,116.5,0,7,10,7,12.625,0,0,8,8,8,13.0625,0,15.5,2.8,-4.06,1.0,1.0,-0.4375,0,15,12.84375,0.0,0,0,18,-1,0,0,Graduate
0,0,0,1,0,0,0,4,5,0,6,23,25,41,0,21,117.0,111.1,0,6,0,0,0.0,0,0,6,0,0,0.0,0,15.5,2.8,-4.06,0.0,0.0,0.0,12,0,0.0,0.0,0,0,0,0,0,1,Dropout
0,1,0,1,1,0,0,0,11,0,6,23,29,41,0,18,145.0,136.3,0,8,8,7,13.97142857,0,0,8,8,7,13.97142857,0,12.7,3.7,-1.7,0.875,0.875,0.0,2,14,13.97142857,0.0,0,0,16,0,0,0,Graduate
0,0,0,1,1,0,0,0,4,0,14,0,25,41,0,18,134.0,129.8,0,6,7,2,11.0,0,0,6,0,0,0.0,0,9.4,-0.8,-3.12,0.3333333333333333,0.0,11.0,10,2,5.5,-0.3333333333333333,0,0,7,0,0,1,Dropout
0,0,0,1,0,0,0,9,16,0,18,7,24,42,0,33,170.0,134.7,0,5,5,5,12.8,0,0,5,6,5,15.33333333,0,10.8,1.4,1.74,1.0,1.0,-2.5333333299999996,0,10,14.066666665,0.0,0,0,11,0,1,0,Graduate
0,1,0,1,1,0,0,0,13,0,17,22,29,41,0,18,143.0,131.8,0,6,8,6,13.57142857,0,0,6,6,5,12.8,0,12.4,0.5,1.79,1.0,0.8333333333333334,0.7714285699999994,1,11,13.185714285,-0.16666666666666663,0,0,14,0,0,0,Enrolled
0,1,0,0,1,0,0,0,0,0,17,22,27,43,0,18,140.0,126.8,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,0.0,0.0,0.0,0,0,0.0,0.0,1,0,0,0,0,1,Dropout
0,0,1,1,0,0,0,0,5,0,17,22,29,40,0,21,131.0,130.7,0,5,9,2,11.5,0,0,5,13,4,11.0,1,10.8,1.4,1.74,0.4,0.8,0.5,4,6,11.25,0.4,1,0,22,0,0,0,Enrolled
0,0,0,1,1,0,0,4,10,0,17,7,25,39,0,19,115.0,109.8,0,6,8,4,11.25,0,0,6,8,4,12.0,0,10.8,1.4,1.74,0.6666666666666666,0.6666666666666666,-0.75,4,8,11.625,0.0,0,0,16,0,0,0,Enrolled
0,0,0,1,0,0,0,17,16,7,12,7,22,37,0,28,130.0,133.9,0,5,7,5,13.71428571,0,0,5,7,5,13.14285714,0,16.2,0.3,-0.92,1.0,1.0,0.5714285700000001,0,10,13.428571425000001,0.0,0,0,14,0,1,0,Graduate
0,0,0,0,0,0,0,9,8,0,0,7,29,43,0,29,130.0,109.9,0,4,4,0,0.0,0,0,5,0,0,0.0,0,12.7,3.7,-1.7,0.0,0.0,0.0,9,0,0.0,0.0,1,0,4,-1,1,1,Dropout
0,0,1,0,1,0,0,12,7,9,0,22,23,37,0,36,160.0,160.0,2,6,9,6,12.0,0,1,6,8,3,14.66666667,0,12.4,0.5,1.79,1.0,0.5,-2.6666666699999997,3,9,13.333333334999999,-0.5,2,0,17,0,1,1,Dropout
0,1,0,1,0,0,0,9,2,5,17,22,29,41,0,32,133.1,106.5,0,6,7,6,12.66666667,0,0,6,7,6,13.33333333,0,12.7,3.7,-1.7,1.0,1.0,-0.6666666600000006,0,12,13.0,0.0,0,0,14,0,1,0,Graduate
0,1,0,1,1,0,0,9,11,0,18,22,25,41,0,25,130.0,120.0,0,8,11,7,13.29,3,0,8,11,7,13.29,3,9.4,-0.8,-3.12,0.875,0.875,0.0,2,14,13.29,0.0,0,0,22,0,1,0,Enrolled
0,0,0,1,0,0,0,11,16,0,17,22,23,2,0,33,140.0,107.8,8,10,15,8,10.375,0,7,10,13,9,10.44444444,0,7.6,2.6,0.32,0.8,0.9,-0.06944443999999983,3,17,10.409722219999999,0.09999999999999998,0,0,28,0,1,0,Enrolled
0,0,0,0,0,0,0,11,2,3,14,19,0,0,0,34,133.1,100.0,3,7,13,3,12.0,0,2,7,15,1,13.0,1,9.4,-0.8,-3.12,0.42857142857142855,0.14285714285714285,-1.0,10,4,12.5,-0.2857142857142857,1,0,28,0,1,1,Dropout
0,0,0,1,0,0,0,9,2,0,14,19,0,0,0,33,150.0,112.5,0,6,10,5,11.4,0,1,6,7,6,11.16666667,0,7.6,2.6,0.32,0.8333333333333334,1.0,0.23333333000000067,1,11,11.283333335,0.16666666666666663,0,0,17,0,1,0,Graduate
0,0,1,0,0,0,0,11,16,0,17,23,29,42,0,29,140.0,135.5,0,5,15,2,13.25,0,0,5,12,3,12.6,3,16.2,0.3,-0.92,0.4,0.6,0.6500000000000004,5,5,12.925,0.19999999999999996,2,0,27,0,1,1,Dropout
0,0,0,1,0,0,0,0,11,0,0,0,24,2,0,18,145.0,145.0,0,7,7,6,13.86166667,0,0,8,16,0,0.0,1,12.4,0.5,1.79,0.8571428571428571,0.0,13.86166667,9,6,6.930833335,-0.8571428571428571,0,0,23,-1,0,1,Dropout
0,1,0,1,0,0,0,0,14,0,17,23,27,41,0,18,126.0,119.0,0,6,6,6,12.16666667,0,0,6,7,6,12.14285714,0,15.5,2.8,-4.06,1.0,1.0,0.023809529999999413,0,12,12.154761905,0.0,0,0,13,0,0,0,Graduate
0,0,0,1,0,0,0,17,9,7,17,7,24,39,0,38,130.0,130.0,0,6,17,4,13.75,0,0,6,15,6,14.5,0,16.2,0.3,-0.92,0.6666666666666666,1.0,-0.75,2,10,14.125,0.33333333333333337,0,0,32,0,1,0,Graduate
0,1,0,1,1,0,0,0,11,0,18,22,29,42,0,19,135.0,126.3,0,7,7,6,15.43333333,0,0,7,7,6,15.43333333,0,7.6,2.6,0.32,0.8571428571428571,0.8571428571428571,0.0,2,12,15.43333333,0.0,0,0,14,0,0,0,Graduate
0,1,0,1,0,0,0,9,2,5,17,22,29,43,0,39,133.1,113.5,0,6,6,6,13.83333333,0,0,6,6,6,15.5,0,11.1,0.6,2.02,1.0,1.0,-1.6666666699999997,0,12,14.666666665000001,0.0,0,0,12,0,1,0,Graduate
0,0,0,1,0,0,0,11,16,7,17,22,29,43,0,37,120.0,120.0,7,14,21,12,11.83333333,0,11,12,15,11,11.36363636,0,12.7,3.7,-1.7,0.8571428571428571,0.9166666666666666,0.4696969700000011,3,23,11.598484845,0.059523809523809534,0,0,36,2,1,0,Graduate
0,0,0,1,1,0,0,4,12,0,17,22,25,39,0,32,120.0,111.3,0,7,7,0,0.0,0,0,8,8,0,0.0,0,16.2,0.3,-0.92,0.0,0.0,0.0,15,0,0.0,0.0,0,0,15,-1,1,1,Dropout
0,0,0,1,0,0,0,5,9,0,18,19,24,0,0,18,147.0,130.2,0,1,1,0,0.0,1,0,6,0,0,0.0,0,10.8,1.4,1.74,0.0,0.0,0.0,7,0,0.0,0.0,0,0,1,-5,0,1,Dropout
0,0,0,1,1,1,0,11,12,0,0,0,24,42,0,20,149.0,140.2,1,7,9,7,12.33333333,0,0,8,8,8,12.625,0,12.7,3.7,-1.7,1.0,1.0,-0.2916666699999997,0,15,12.479166665000001,0.0,0,0,17,-1,0,0,Enrolled
0,0,0,1,1,0,0,0,4,0,17,22,29,43,0,20,124.0,113.9,0,6,6,6,11.16666667,0,0,6,6,6,12.16666667,0,7.6,2.6,0.32,1.0,1.0,-1.0,0,12,11.66666667,0.0,0,0,12,0,0,0,Graduate
0,1,0,1,1,0,0,4,5,0,17,22,29,43,0,23,133.1,99.0,0,6,6,6,14.66666667,0,0,6,8,6,12.42857143,0,8.9,1.4,3.51,1.0,1.0,2.23809524,0,12,13.54761905,0.0,0,0,14,0,0,0,Graduate
0,0,0,1,1,0,0,0,8,0,0,7,24,43,0,19,125.0,124.0,0,5,5,5,11.2,0,0,5,11,4,11.75,0,10.8,1.4,1.74,1.0,0.8,-0.5500000000000007,1,9,11.475,-0.19999999999999996,0,0,16,0,0,0,Enrolled
0,0,0,1,0,0,0,0,9,0,17,23,29,2,0,18,141.0,138.9,0,6,9,6,13.71428571,0,0,6,6,6,14.16666667,0,13.9,-0.3,0.79,1.0,1.0,-0.4523809599999993,0,12,13.94047619,0.0,0,0,15,0,0,0,Graduate
